                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    457,                0.54946,                0.44551,                 1.1057,                0.93853,                0.80952,                0.89614,                 0.6605,                 1.0915,                0.91343,                 1.8013,             6.9344e-05,             6.9344e-05,             6.9344e-05
                    458,                0.54285,                0.44562,                 1.1126,                0.96004,                0.80952,                0.90408,                0.66452,                 1.0892,                0.92154,                 1.7921,              6.793e-05,              6.793e-05,              6.793e-05
                    459,                0.54945,                0.45001,                 1.1174,                0.96114,                0.78523,                0.90642,                0.66417,                 1.0793,                0.89389,                 1.7787,             6.6516e-05,             6.6516e-05,             6.6516e-05
                    460,                0.55368,                0.46019,                 1.1163,                0.96993,                0.77778,                0.90761,                0.66863,                 1.0598,                0.87994,                  1.764,             6.5103e-05,             6.5103e-05,             6.5103e-05
                    461,                0.57084,                0.44579,                 1.1143,                0.88519,                0.85672,                0.90669,                 0.6656,                 1.0638,                0.85252,                 1.7708,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    462,                0.56381,                 0.4356,                 1.1066,                0.92725,                 0.8254,                0.91018,                0.66589,                 1.0849,                 0.8704,                 1.8019,             6.2275e-05,             6.2275e-05,             6.2275e-05
                    463,                 0.5151,                 0.4401,                 1.1123,                0.91574,                 0.8254,                0.90572,                0.67818,                 1.0618,                 0.8692,                 1.7684,             6.0861e-05,             6.0861e-05,             6.0861e-05
                    464,                0.56642,                0.45032,                 1.1099,                0.93871,                0.80952,                0.90336,                0.67546,                 1.0732,                0.90779,                 1.7728,             5.9448e-05,             5.9448e-05,             5.9448e-05
                    465,                0.54426,                0.42527,                 1.1156,                0.91918,                0.84127,                0.89691,                0.66864,                 1.0704,                0.88235,                  1.772,             5.8034e-05,             5.8034e-05,             5.8034e-05
                    466,                 0.5562,                0.44908,                 1.1095,                0.93821,                0.84127,                0.90344,                0.67756,                  1.071,                0.87311,                  1.782,              5.662e-05,              5.662e-05,              5.662e-05
                    467,                0.54305,                0.43297,                 1.0956,                0.92594,                0.84127,                0.90587,                0.66524,                 1.1098,                0.87217,                 1.8252,             5.5206e-05,             5.5206e-05,             5.5206e-05
                    468,                0.57332,                0.45928,                 1.1303,                0.86865,                0.87302,                0.90024,                0.66374,                 1.0956,                0.85106,                 1.8114,             5.3793e-05,             5.3793e-05,             5.3793e-05
                    469,                0.53924,                0.44415,                 1.0999,                0.92803,                0.81877,                0.90275,                0.66682,                 1.0882,                0.86319,                  1.809,             5.2379e-05,             5.2379e-05,             5.2379e-05
                    470,                0.55826,                0.43073,                 1.1254,                0.90632,                 0.8254,                0.90099,                 0.6673,                 1.0788,                0.84877,                 1.7906,             5.0965e-05,             5.0965e-05,             5.0965e-05
                    471,                0.55661,                0.46017,                 1.1431,                0.88491,                0.85438,                0.90348,                0.67299,                  1.064,                0.84602,                 1.7641,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    472,                0.54694,                 0.4285,                 1.1026,                0.94969,                0.79365,                0.90381,                0.67637,                 1.0547,                0.84746,                  1.749,             4.8138e-05,             4.8138e-05,             4.8138e-05
                    473,                0.54396,                0.43879,                 1.0977,                0.92816,                0.82036,                0.90639,                0.67769,                  1.049,                0.84837,                  1.743,             4.6724e-05,             4.6724e-05,             4.6724e-05
                    474,                0.52294,                0.44145,                 1.1127,                0.92966,                0.83915,                0.90347,                0.67408,                 1.0476,                0.84595,                 1.7339,              4.531e-05,              4.531e-05,              4.531e-05
                    475,                0.57575,                0.45419,                 1.1257,                0.90067,                0.86366,                0.89695,                0.67856,                 1.0434,                0.85164,                  1.724,             4.3897e-05,             4.3897e-05,             4.3897e-05
                    476,                0.54184,                0.42743,                 1.1096,                 0.8951,                0.87302,                0.89566,                0.67422,                 1.0468,                0.86296,                 1.7259,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    477,                 0.5604,                0.45093,                 1.1568,                 0.8943,                0.87302,                0.89804,                0.67887,                 1.0522,                 0.8761,                 1.7308,             4.1069e-05,             4.1069e-05,             4.1069e-05
                    478,                0.51491,                0.41745,                 1.1054,                0.89768,                0.83562,                0.89812,                0.69455,                 1.0314,                0.88527,                 1.7116,             3.9656e-05,             3.9656e-05,             3.9656e-05
                    479,                0.50971,                0.40613,                 1.0966,                0.94032,                0.80952,                0.90357,                0.69646,                 1.0426,                0.87771,                 1.7237,             3.8242e-05,             3.8242e-05,             3.8242e-05
                    480,                0.54264,                0.42895,                 1.1066,                0.93765,                 0.8254,                0.90594,                0.67753,                 1.0614,                0.87912,                 1.7475,             3.6828e-05,             3.6828e-05,             3.6828e-05
                    481,                0.56013,                0.43424,                 1.1219,                0.94462,                 0.8123,                0.90447,                 0.6722,                 1.0693,                0.88655,                 1.7595,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    482,                 0.5407,                0.43763,                  1.128,                0.96275,                0.82049,                0.90589,                0.67778,                 1.0553,                0.86669,                 1.7372,             3.4001e-05,             3.4001e-05,             3.4001e-05
                    483,                 0.5623,                0.41909,                 1.1222,                0.94623,                0.83806,                 0.9045,                 0.6803,                  1.051,                0.85369,                  1.732,             3.2587e-05,             3.2587e-05,             3.2587e-05
                    484,                0.56866,                0.47786,                  1.153,                0.94205,                0.84127,                0.90196,                0.67425,                 1.0496,                0.84468,                 1.7254,             3.1173e-05,             3.1173e-05,             3.1173e-05
                    485,                0.52936,                0.42109,                 1.1059,                0.92058,                0.85714,                0.90053,                0.68411,                 1.0599,                0.85708,                 1.7268,              2.976e-05,              2.976e-05,              2.976e-05
                    486,                0.54537,                0.42901,                 1.1144,                0.89347,                0.85714,                0.89823,                0.68809,                 1.0571,                0.85443,                 1.7215,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    487,                0.54713,                0.45022,                 1.1293,                0.88054,                0.85714,                0.90007,                0.68517,                 1.0599,                0.84856,                 1.7287,             2.6932e-05,             2.6932e-05,             2.6932e-05
                    488,                0.54567,                0.44908,                 1.0941,                0.89653,                0.85714,                0.89839,                0.67916,                 1.0636,                0.85397,                 1.7391,             2.5518e-05,             2.5518e-05,             2.5518e-05
                    489,                0.54206,                0.42818,                 1.1205,                0.91487,                0.85298,                0.89496,                0.68594,                 1.0472,                0.85783,                 1.7265,             2.4105e-05,             2.4105e-05,             2.4105e-05
                    490,                0.53022,                0.42236,                 1.0989,                0.89733,                0.85714,                0.89649,                0.69259,                 1.0334,                0.84857,                 1.7165,             2.2691e-05,             2.2691e-05,             2.2691e-05
                    491,                0.40684,                0.32363,                0.98318,                0.89028,                0.85714,                0.89383,                0.66783,                 1.0516,                0.84992,                 1.7353,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    492,                0.38154,                0.29769,                0.93748,                0.89491,                0.84127,                 0.8907,                0.65137,                 1.0946,                0.87761,                 1.7805,             1.9863e-05,             1.9863e-05,             1.9863e-05
                    493,                0.39934,                0.31096,                0.96218,                0.88165,                0.82778,                0.89187,                0.65928,                 1.0878,                 0.8966,                 1.7782,              1.845e-05,              1.845e-05,              1.845e-05
                    494,                0.32993,                0.28796,                0.95701,                0.86997,                0.84963,                0.89273,                0.67266,                 1.0657,                0.88354,                 1.7601,             1.7036e-05,             1.7036e-05,             1.7036e-05
                    495,                0.40153,                0.30713,                0.96879,                0.91365,                0.83975,                0.89422,                0.66956,                 1.0678,                0.87322,                 1.7673,             1.5622e-05,             1.5622e-05,             1.5622e-05
                    496,                0.39034,                0.29451,                0.94572,                 0.9201,                0.84127,                0.89328,                0.66168,                 1.0727,                0.86317,                 1.7745,             1.4209e-05,             1.4209e-05,             1.4209e-05
                    497,                0.37303,                0.28912,                0.95953,                0.93961,                0.84127,                0.90096,                0.66907,                 1.0752,                0.86292,                 1.7814,             1.2795e-05,             1.2795e-05,             1.2795e-05
                    498,                0.37874,                 0.2979,                0.94564,                0.93304,                0.84127,                0.89972,                0.66983,                 1.0693,                0.85814,                 1.7779,             1.1381e-05,             1.1381e-05,             1.1381e-05
                    499,                0.37577,                 0.2942,                0.95072,                0.92942,                0.84127,                0.89835,                0.66919,                 1.0631,                0.85715,                 1.7732,             9.9674e-06,             9.9674e-06,             9.9674e-06
                    500,                0.37703,                0.29574,                 0.9437,                0.93527,                0.84127,                0.89801,                0.66605,                 1.0698,                0.85261,                 1.7815,             8.5537e-06,             8.5537e-06,             8.5537e-06
