                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 1.2397,                 1.0686,                 1.6341,                0.79238,                0.66638,                0.79281,                0.52754,                 1.3067,                 1.1563,                  1.903,              0.0005076,              0.0005076,              0.0005076
                    148,                 1.2167,                 1.0358,                 1.6245,                 0.8977,                0.73016,                0.83349,                 0.5767,                 1.2345,                 1.0629,                 1.8806,             0.00050618,             0.00050618,             0.00050618
                    149,                 1.1405,                 1.0526,                 1.5981,                0.83629,                0.74603,                0.81308,                 0.5447,                 1.2602,                 1.1104,                 1.8674,             0.00050477,             0.00050477,             0.00050477
                    150,                 1.2542,                 1.0951,                 1.6441,                0.84411,                0.77358,                0.83577,                0.56504,                 1.2597,                 1.0406,                 1.8727,             0.00050336,             0.00050336,             0.00050336
                    151,                 1.2286,                 1.0599,                 1.6394,                0.76838,                0.84127,                0.82925,                0.56695,                 1.2538,                  1.048,                 1.8219,             0.00050194,             0.00050194,             0.00050194
                    152,                 1.2021,                 1.0481,                 1.6333,                0.75914,                0.73016,                0.77837,                0.53955,                 1.2538,                 1.2223,                 1.8608,             0.00050053,             0.00050053,             0.00050053
                    153,                 1.1903,                 1.0531,                 1.6254,                 0.7816,                0.62493,                0.72139,                0.47091,                 1.2983,                 1.3564,                 1.8897,             0.00049911,             0.00049911,             0.00049911
                    154,                 1.1825,                 1.0322,                 1.6177,                0.68929,                0.77471,                0.77191,                0.53664,                 1.2321,                 1.1165,                 1.8137,              0.0004977,              0.0004977,              0.0004977
                    155,                 1.1627,                  1.044,                 1.5866,                0.81321,                0.65079,                0.76179,                0.53069,                 1.1662,                 1.1314,                 1.7372,             0.00049629,             0.00049629,             0.00049629
                    156,                 1.2248,                 1.0439,                 1.6359,                0.79853,                0.73016,                0.78842,                0.55703,                 1.1994,                 1.0912,                 1.7483,             0.00049487,             0.00049487,             0.00049487
                    157,                 1.2169,                   1.08,                 1.6535,                0.78943,                0.79365,                0.81428,                0.57269,                 1.1519,                  1.068,                 1.7029,             0.00049346,             0.00049346,             0.00049346
                    158,                 1.2199,                 1.0923,                 1.6282,                0.74977,                0.71344,                0.75623,                0.51997,                 1.2286,                 1.1698,                 1.8036,             0.00049205,             0.00049205,             0.00049205
                    159,                 1.2228,                 1.0915,                 1.6482,                0.86051,                0.78345,                0.84657,                 0.5864,                  1.246,                0.98616,                 1.8172,             0.00049063,             0.00049063,             0.00049063
                    160,                 1.2328,                 1.0575,                 1.6038,                 0.8287,                0.76793,                0.80539,                0.56779,                 1.1974,                 1.0782,                 1.7826,             0.00048922,             0.00048922,             0.00048922
                    161,                 1.1727,                 1.0404,                  1.582,                0.88077,                0.77778,                 0.8477,                0.60566,                 1.1405,                 1.0495,                 1.7285,              0.0004878,              0.0004878,              0.0004878
                    162,                 1.2695,                 1.0534,                 1.6371,                0.95789,                0.80952,                 0.8612,                0.60641,                 1.1793,                 1.0421,                 1.7737,             0.00048639,             0.00048639,             0.00048639
                    163,                 1.2333,                 1.0326,                 1.6375,                0.85385,                0.79365,                0.82362,                0.59837,                 1.1886,                 1.0518,                 1.7409,             0.00048498,             0.00048498,             0.00048498
                    164,                 1.2132,                 1.0636,                 1.6198,                0.85287,                0.73016,                0.81497,                0.55242,                 1.2791,                 1.0428,                 1.8691,             0.00048356,             0.00048356,             0.00048356
                    165,                 1.1607,                 0.9953,                 1.5651,                0.78643,                0.70143,                0.80542,                0.55562,                 1.2094,                 1.1012,                 1.7875,             0.00048215,             0.00048215,             0.00048215
                    166,                 1.2042,                 1.0247,                 1.6231,                0.90611,                0.74603,                0.83897,                0.58163,                 1.2006,                 1.0185,                 1.7487,             0.00048074,             0.00048074,             0.00048074
                    167,                 1.1444,                  1.018,                 1.5651,                 0.8988,                0.70497,                0.80436,                0.57305,                 1.2095,                 1.0227,                 1.7925,             0.00047932,             0.00047932,             0.00047932
                    168,                 1.1995,                 1.0372,                 1.5975,                0.91413,                0.79365,                0.84726,                0.61488,                 1.1345,                0.86083,                 1.7318,             0.00047791,             0.00047791,             0.00047791
                    169,                 1.1382,                 0.9797,                  1.543,                0.88779,                 0.7536,                0.85306,                0.60776,                 1.0855,                0.99406,                 1.6387,              0.0004765,              0.0004765,              0.0004765
                    170,                 1.2148,                 0.9724,                 1.5699,                0.89629,                0.82308,                0.88607,                0.61915,                 1.1484,                0.93288,                 1.7065,             0.00047508,             0.00047508,             0.00047508
                    171,                 1.1559,                0.98759,                 1.5786,                0.87632,                0.78732,                0.85241,                0.58594,                 1.2019,                 1.0389,                 1.7759,             0.00047367,             0.00047367,             0.00047367
                    172,                 1.1334,                0.99425,                 1.5405,                0.86698,                 0.7619,                0.81339,                0.54857,                 1.1606,                 1.1336,                 1.7862,             0.00047225,             0.00047225,             0.00047225
                    173,                 1.1552,                 1.0114,                 1.6164,                0.86644,                0.72086,                0.83972,                0.58888,                 1.1853,                0.97093,                 1.7624,             0.00047084,             0.00047084,             0.00047084
                    174,                 1.2124,                 1.0459,                 1.6214,                0.81582,                0.74603,                0.82403,                 0.6144,                 1.0696,                0.98795,                 1.6498,             0.00046943,             0.00046943,             0.00046943
                    175,                 1.1659,                0.99378,                 1.5506,                0.82786,                 0.7619,                0.81607,                0.55063,                 1.2021,                 1.0553,                 1.7648,             0.00046801,             0.00046801,             0.00046801
                    176,                 1.2202,                 1.0308,                 1.6335,                 0.7891,                0.80952,                0.82198,                0.56483,                 1.1976,                 1.0304,                 1.7723,              0.0004666,              0.0004666,              0.0004666
                    177,                 1.1548,                 0.9917,                 1.5736,                0.92589,                 0.7619,                0.85989,                0.62775,                 1.1113,                0.93495,                 1.7141,             0.00046519,             0.00046519,             0.00046519
                    178,                 1.1629,                0.97689,                 1.5487,                0.83546,                0.77778,                0.85616,                0.61473,                 1.0954,                0.93626,                  1.691,             0.00046377,             0.00046377,             0.00046377
                    179,                 1.1766,                 1.0349,                 1.6068,                0.86918,                0.84372,                0.88421,                0.61804,                 1.1569,                0.94485,                 1.7759,             0.00046236,             0.00046236,             0.00046236
                    180,                 1.1973,                 1.0354,                 1.6131,                0.87963,                0.77778,                0.86709,                 0.6288,                 1.0857,                0.92079,                 1.7005,             0.00046094,             0.00046094,             0.00046094
                    181,                 1.1499,                 1.0015,                 1.5814,                0.78566,                 0.7619,                0.81443,                0.56038,                 1.1719,                 1.0438,                 1.7584,             0.00045953,             0.00045953,             0.00045953
                    182,                 1.1952,                 1.0224,                 1.5985,                0.87268,                0.76156,                0.85123,                0.57934,                  1.167,                 1.0239,                 1.7422,             0.00045812,             0.00045812,             0.00045812
                    183,                 1.2201,                 1.0064,                 1.6207,                0.87306,                0.74603,                0.82673,                0.55085,                 1.2274,                 1.0612,                 1.7672,              0.0004567,              0.0004567,              0.0004567
                    184,                 1.1424,                0.99014,                 1.5887,                0.82552,                 0.7619,                0.81616,                0.60132,                 1.1978,                 1.0475,                 1.7602,             0.00045529,             0.00045529,             0.00045529
                    185,                 1.1997,                0.97922,                 1.5898,                 0.8739,                0.79365,                0.85317,                0.60194,                 1.1817,                0.97563,                 1.7499,             0.00045388,             0.00045388,             0.00045388
                    186,                 1.2002,                 1.0395,                 1.5683,                0.86174,                 0.7619,                 0.8539,                0.61146,                 1.1501,                0.97928,                  1.706,             0.00045246,             0.00045246,             0.00045246
                    187,                 1.1486,                0.94259,                 1.5247,                0.81503,                0.71429,                0.79439,                0.58629,                 1.0995,                 1.0705,                 1.6835,             0.00045105,             0.00045105,             0.00045105
                    188,                  1.138,                0.96744,                 1.5552,                0.86401,                0.80952,                0.85171,                0.61315,                 1.1367,                 0.9299,                 1.7036,             0.00044963,             0.00044963,             0.00044963
                    189,                 1.1675,                0.98255,                 1.5611,                0.86729,                 0.7619,                0.84202,                0.63546,                 1.1244,                0.95779,                 1.7287,             0.00044822,             0.00044822,             0.00044822
                    190,                 1.1534,                0.95849,                 1.5433,                0.77998,                0.78784,                0.84266,                0.61133,                 1.1508,                 1.0026,                 1.7608,             0.00044681,             0.00044681,             0.00044681
                    191,                 1.0816,                0.95691,                 1.5491,                0.89624,                0.71429,                0.83351,                0.59964,                 1.2205,                 1.0042,                 1.7746,             0.00044539,             0.00044539,             0.00044539
                    192,                 1.1259,                0.94537,                 1.5567,                0.84995,                0.80921,                0.84092,                0.59425,                 1.1432,                0.93607,                 1.7103,             0.00044398,             0.00044398,             0.00044398
                    193,                 1.1252,                0.93291,                 1.5126,                 0.8724,                0.80952,                 0.8582,                0.60677,                 1.1461,                0.91992,                 1.7234,             0.00044257,             0.00044257,             0.00044257
                    194,                 1.1231,                0.96578,                 1.5263,                  0.873,                0.80952,                0.84201,                0.61408,                 1.1311,                0.96349,                 1.7337,             0.00044115,             0.00044115,             0.00044115
                    195,                 1.0823,                0.89102,                 1.5253,                0.83564,                 0.8254,                0.84044,                0.60641,                 1.1161,                 1.0198,                 1.7219,             0.00043974,             0.00043974,             0.00043974
                    196,                 1.0767,                0.88097,                 1.4881,                0.80225,                0.71429,                0.78854,                0.54986,                 1.1484,                 1.1361,                 1.7376,             0.00043832,             0.00043832,             0.00043832
                    197,                 1.0735,                 0.9221,                 1.5583,                0.87273,                0.73016,                0.80335,                0.54392,                 1.1968,                 1.1353,                 1.7884,             0.00043691,             0.00043691,             0.00043691
                    198,                 1.0594,                0.89492,                 1.4912,                0.75772,                0.79365,                 0.8005,                0.53681,                 1.2514,                 1.1238,                 1.8342,              0.0004355,              0.0004355,              0.0004355
                    199,                 1.0771,                0.91372,                 1.5357,                0.83005,                0.79365,                0.84494,                0.60237,                 1.1635,                 0.9706,                  1.705,             0.00043408,             0.00043408,             0.00043408
                    200,                  1.105,                0.93346,                 1.4959,                0.78695,                0.79365,                0.85376,                0.60649,                 1.1163,                0.93573,                 1.6944,             0.00043267,             0.00043267,             0.00043267
                    201,                 1.1278,                0.94971,                 1.5182,                0.86048,                0.74603,                0.85894,                0.57654,                 1.1806,                0.95406,                 1.7392,             0.00043126,             0.00043126,             0.00043126
                    202,                  1.122,                0.95043,                 1.5387,                0.82029,                0.84127,                0.85022,                0.58732,                 1.1708,                0.95553,                 1.7141,             0.00042984,             0.00042984,             0.00042984
                    203,                 1.1069,                0.96621,                 1.5433,                0.88984,                0.76941,                0.84488,                0.53189,                 1.3063,                 1.0402,                 1.8642,             0.00042843,             0.00042843,             0.00042843
                    204,                 1.0804,                0.92986,                 1.5081,                0.92215,                0.77778,                0.86598,                0.60202,                 1.1465,                0.89584,                 1.7356,             0.00042701,             0.00042701,             0.00042701
                    205,                 1.0742,                0.86169,                 1.4718,                0.90559,                 0.7619,                0.83898,                0.58305,                 1.2241,                0.99261,                 1.8155,              0.0004256,              0.0004256,              0.0004256
                    206,                 1.1056,                0.93566,                 1.5145,                0.89221,                0.73016,                0.81386,                0.54123,                 1.3244,                 1.0633,                 1.9726,             0.00042419,             0.00042419,             0.00042419
                    207,                 1.1184,                0.92371,                 1.5333,                 0.8907,                0.74603,                 0.8286,                0.57398,                 1.2176,                 1.0305,                 1.8289,             0.00042277,             0.00042277,             0.00042277
                    208,                 1.1445,                0.92415,                 1.5415,                 0.8186,                0.78801,                0.83428,                 0.5858,                 1.2228,                 1.0065,                 1.8124,             0.00042136,             0.00042136,             0.00042136
                    209,                 1.0903,                0.88243,                 1.4775,                0.91856,                 0.7619,                 0.8754,                0.57478,                 1.2571,                0.97344,                 1.8348,             0.00041995,             0.00041995,             0.00041995
                    210,                 1.0294,                0.90373,                 1.4977,                0.84775,                0.79547,                0.84842,                0.60021,                 1.2263,                 1.0137,                 1.7977,             0.00041853,             0.00041853,             0.00041853
                    211,                 1.0897,                 0.8966,                 1.4812,                0.81097,                0.79365,                 0.8445,                0.60254,                 1.1635,                0.97155,                 1.7468,             0.00041712,             0.00041712,             0.00041712
                    212,                 1.1192,                0.94566,                  1.524,                0.86732,                 0.7619,                0.83112,                0.58328,                 1.1838,                0.96817,                 1.7942,             0.00041571,             0.00041571,             0.00041571
                    213,                  1.109,                0.90239,                  1.504,                0.84801,                0.77778,                0.83458,                0.61844,                  1.117,                0.94847,                 1.7055,             0.00041429,             0.00041429,             0.00041429
                    214,                 1.0769,                0.86568,                  1.484,                0.83244,                0.84127,                0.86093,                0.61795,                 1.1213,                0.88364,                 1.7291,             0.00041288,             0.00041288,             0.00041288
                    215,                 1.0502,                0.90007,                 1.4674,                0.82914,                0.84735,                0.86062,                0.64141,                 1.1044,                0.90391,                 1.7121,             0.00041146,             0.00041146,             0.00041146
                    216,                 1.0383,                0.89727,                 1.4994,                0.84664,                0.78871,                0.84261,                0.60968,                 1.1085,                0.91663,                 1.7008,             0.00041005,             0.00041005,             0.00041005
                    217,                 1.0815,                0.91756,                 1.5149,                0.91587,                 0.7619,                0.85373,                0.59171,                 1.1592,                0.96314,                  1.788,             0.00040864,             0.00040864,             0.00040864
                    218,                 1.0845,                0.90299,                 1.5079,                0.88953,                0.77778,                0.82967,                0.58852,                 1.1952,                0.89335,                 1.8287,             0.00040722,             0.00040722,             0.00040722
                    219,                 1.1028,                0.93008,                 1.5204,                0.80481,                0.79365,                0.80366,                0.55026,                 1.2554,                 1.0899,                 1.8663,             0.00040581,             0.00040581,             0.00040581
                    220,                 1.1189,                0.90882,                 1.5154,                0.90515,                 0.7574,                0.81171,                0.58383,                 1.2415,                0.98442,                 1.8113,              0.0004044,              0.0004044,              0.0004044
                    221,                  1.116,                0.88921,                 1.4994,                0.85381,                0.74169,                 0.8253,                0.58379,                 1.1794,                 1.0119,                  1.748,             0.00040298,             0.00040298,             0.00040298
                    222,                 1.0453,                0.85228,                 1.4629,                0.80754,                0.79365,                0.84471,                0.58064,                 1.1704,                0.92052,                 1.7698,             0.00040157,             0.00040157,             0.00040157
                    223,                0.99318,                0.82047,                 1.4358,                0.81036,                 0.8254,                0.83078,                0.60208,                 1.1306,                 0.9541,                 1.6942,             0.00040015,             0.00040015,             0.00040015
                    224,                 1.0798,                0.87369,                 1.4909,                0.87157,                0.80952,                0.84779,                0.61074,                 1.1441,                0.92169,                 1.6963,             0.00039874,             0.00039874,             0.00039874
                    225,                 1.0322,                0.84927,                  1.448,                0.85928,                0.77542,                0.84827,                0.60571,                 1.1427,                0.89836,                 1.6894,             0.00039733,             0.00039733,             0.00039733
                    226,                 1.0509,                0.85932,                 1.4698,                0.85157,                0.81967,                0.83797,                0.59042,                 1.1409,                0.95728,                 1.7369,             0.00039591,             0.00039591,             0.00039591
                    227,                 1.0347,                0.89187,                 1.4748,                 0.8123,                0.79365,                0.83925,                0.58398,                 1.1852,                  1.028,                  1.727,              0.0003945,              0.0003945,              0.0003945
                    228,                0.98141,                0.82549,                 1.4193,                0.82736,                0.84127,                0.86476,                  0.611,                 1.1112,                0.94478,                 1.6553,             0.00039309,             0.00039309,             0.00039309
                    229,                 1.0432,                 0.8866,                 1.4776,                0.82465,                0.82117,                0.85486,                 0.6077,                 1.1442,                 0.8991,                 1.6952,             0.00039167,             0.00039167,             0.00039167
                    230,                 1.0212,                0.84575,                 1.4649,                0.87193,                0.75652,                0.81464,                0.59145,                 1.1129,                0.94792,                 1.6859,             0.00039026,             0.00039026,             0.00039026
                    231,                 1.0243,                 0.8159,                 1.4369,                0.82656,                0.75652,                0.83381,                0.58288,                 1.1792,                 0.9893,                 1.7782,             0.00038884,             0.00038884,             0.00038884
                    232,                 1.0614,                0.87771,                 1.4898,                0.81382,                0.76325,                0.84976,                0.57056,                 1.1482,                0.93239,                  1.775,             0.00038743,             0.00038743,             0.00038743
                    233,                0.98995,                0.81212,                 1.4371,                0.82865,                 0.7619,                0.82784,                0.56753,                  1.192,                 1.0022,                 1.8563,             0.00038602,             0.00038602,             0.00038602
                    234,                 1.0299,                0.85333,                 1.4464,                0.86461,                0.77778,                0.82597,                0.58015,                 1.1534,                0.93722,                  1.763,              0.0003846,              0.0003846,              0.0003846
                    235,                  1.017,                0.85183,                 1.4528,                0.85304,                0.79365,                0.84542,                0.61041,                 1.1442,                0.98105,                 1.7012,             0.00038319,             0.00038319,             0.00038319
                    236,                 1.0345,                0.85594,                 1.4362,                 0.7665,                0.79365,                0.82013,                0.57141,                 1.2065,                 1.0445,                 1.8026,             0.00038178,             0.00038178,             0.00038178
                    237,                 1.0599,                 0.8488,                 1.4417,                0.85235,                 0.7619,                0.83897,                0.59753,                 1.1661,                 1.0233,                  1.745,             0.00038036,             0.00038036,             0.00038036
                    238,                 1.0351,                0.84147,                 1.4465,                0.83322,                0.73016,                0.82971,                0.60305,                 1.0994,                0.99843,                 1.7034,             0.00037895,             0.00037895,             0.00037895
                    239,                 1.0587,                0.86408,                 1.4846,                0.84925,                0.80487,                0.82631,                0.59782,                 1.1473,                 1.0323,                 1.7241,             0.00037753,             0.00037753,             0.00037753
                    240,                0.98284,                0.84365,                 1.4422,                0.81667,                 0.8254,                0.85322,                 0.6105,                 1.2086,                0.89551,                 1.7686,             0.00037612,             0.00037612,             0.00037612
                    241,                 1.0328,                0.87112,                 1.4756,                0.84307,                0.77778,                0.85133,                0.59751,                 1.1712,                  0.919,                 1.7655,             0.00037471,             0.00037471,             0.00037471
                    242,                 1.0535,                0.87998,                 1.4481,                0.76602,                0.80952,                0.83616,                0.57956,                 1.1787,                0.95628,                 1.7834,             0.00037329,             0.00037329,             0.00037329
                    243,                 1.0334,                0.86159,                 1.4426,                0.88368,                0.73016,                0.82398,                0.57158,                 1.2116,                 1.0346,                 1.7742,             0.00037188,             0.00037188,             0.00037188
                    244,                0.99371,                0.81259,                 1.4067,                0.89964,                0.80952,                0.87312,                0.64219,                 1.1103,                0.89204,                  1.674,             0.00037047,             0.00037047,             0.00037047
                    245,                 1.0422,                0.82024,                 1.4428,                0.89156,                0.77778,                0.87008,                0.63806,                 1.0854,                0.90758,                  1.664,             0.00036905,             0.00036905,             0.00036905
                    246,                 1.0572,                0.88859,                 1.4953,                0.88394,                0.80952,                0.85975,                0.59418,                 1.1974,                0.88858,                 1.7814,             0.00036764,             0.00036764,             0.00036764
                    247,                 1.0001,                0.84776,                 1.4372,                0.89163,                0.78367,                0.83786,                0.61806,                 1.1571,                0.89828,                 1.7343,             0.00036622,             0.00036622,             0.00036622
                    248,                0.99002,                0.84379,                 1.4193,                0.89016,                0.77192,                0.83383,                0.61862,                 1.1565,                0.89344,                 1.7429,             0.00036481,             0.00036481,             0.00036481
                    249,                0.96797,                0.83933,                 1.4256,                0.87583,                0.74603,                0.83579,                0.59931,                 1.2123,                 0.8726,                 1.8093,              0.0003634,              0.0003634,              0.0003634
                    250,                0.97957,                0.79764,                 1.4195,                0.80289,                0.84055,                0.84932,                0.61109,                 1.1415,                0.90312,                 1.7183,             0.00036198,             0.00036198,             0.00036198
                    251,                 1.0479,                0.85666,                 1.4758,                0.91201,                0.73016,                 0.8267,                0.60175,                 1.2009,                0.98298,                 1.7903,             0.00036057,             0.00036057,             0.00036057
                    252,                 1.0005,                0.84961,                 1.4268,                0.89833,                0.70132,                0.82233,                0.60182,                 1.1347,                0.97977,                 1.7132,             0.00035916,             0.00035916,             0.00035916
                    253,                 1.0271,                0.80371,                 1.4357,                 0.8637,                0.80473,                0.83948,                0.62368,                 1.1243,                0.94101,                  1.687,             0.00035774,             0.00035774,             0.00035774
                    254,                 1.0201,                0.82505,                 1.4678,                0.92818,                 0.8206,                 0.8535,                0.62716,                 1.1122,                0.87381,                 1.7257,             0.00035633,             0.00035633,             0.00035633
                    255,                0.98358,                0.82248,                 1.4362,                0.90724,                 0.7763,                0.85124,                0.61716,                 1.1599,                0.89077,                 1.7608,             0.00035492,             0.00035492,             0.00035492
                    256,                 1.0526,                0.81636,                 1.4287,                0.87918,                0.80856,                0.87095,                0.62755,                 1.1349,                0.84352,                 1.7268,              0.0003535,              0.0003535,              0.0003535
                    257,                0.95027,                0.77351,                 1.4077,                0.89634,                0.82355,                0.87509,                0.63447,                 1.1215,                0.85426,                  1.704,             0.00035209,             0.00035209,             0.00035209
                    258,                0.97426,                0.80877,                 1.4248,                0.92677,                0.84127,                0.86714,                0.61654,                 1.1278,                0.84889,                 1.7176,             0.00035067,             0.00035067,             0.00035067
                    259,                 1.0477,                0.84877,                 1.4493,                0.89137,                0.84127,                0.89286,                0.64655,                 1.1407,                 0.8193,                 1.7304,             0.00034926,             0.00034926,             0.00034926
                    260,                 1.0096,                0.84202,                 1.4185,                0.98024,                0.78739,                0.87046,                0.62673,                 1.1394,                0.88447,                 1.7238,             0.00034785,             0.00034785,             0.00034785
                    261,                 1.0143,                 0.8429,                 1.4367,                0.90406,                0.80952,                0.83081,                 0.5891,                 1.2277,                 0.9628,                 1.8238,             0.00034643,             0.00034643,             0.00034643
                    262,                0.94736,                0.79762,                 1.3939,                0.89349,                0.79897,                0.84757,                0.60724,                 1.1315,                0.93297,                 1.7301,             0.00034502,             0.00034502,             0.00034502
                    263,                 1.0508,                0.85691,                 1.4417,                0.81703,                0.80952,                0.84205,                0.59924,                 1.1557,                0.94602,                 1.7363,             0.00034361,             0.00034361,             0.00034361
                    264,                0.91818,                0.76499,                 1.3908,                0.90873,                0.79027,                0.83507,                0.60122,                 1.1553,                 0.9438,                 1.7363,             0.00034219,             0.00034219,             0.00034219
                    265,                 1.0552,                0.84132,                 1.4326,                0.87456,                0.73016,                0.83478,                 0.6008,                 1.1925,                 1.0306,                 1.7518,             0.00034078,             0.00034078,             0.00034078
                    266,                 0.9661,                0.79388,                 1.4273,                 0.8737,                0.76871,                0.83355,                0.61444,                  1.118,                0.97141,                 1.6793,             0.00033936,             0.00033936,             0.00033936
                    267,                0.98405,                0.80831,                 1.4162,                0.86744,                0.79365,                0.83182,                 0.6122,                 1.1198,                0.96819,                  1.691,             0.00033795,             0.00033795,             0.00033795
                    268,                0.97218,                0.80872,                 1.4231,                  0.942,                0.77339,                0.83451,                0.58648,                 1.2529,                 1.0754,                 1.8696,             0.00033654,             0.00033654,             0.00033654
                    269,                 1.0132,                0.79145,                  1.391,                0.83028,                 0.7619,                0.83161,                0.58535,                 1.1947,                0.96055,                 1.7954,             0.00033512,             0.00033512,             0.00033512
                    270,                0.94544,                0.76808,                 1.3897,                0.74393,                0.83009,                0.84442,                0.60844,                 1.1117,                0.96715,                 1.6751,             0.00033371,             0.00033371,             0.00033371
                    271,                0.97345,                0.79763,                 1.4319,                0.87014,                0.74457,                0.82726,                0.61428,                 1.1063,                 1.0029,                 1.6867,              0.0003323,              0.0003323,              0.0003323
                    272,                0.98862,                 0.8291,                 1.4299,                0.84713,                 0.8254,                0.84296,                0.60548,                 1.1266,                0.93241,                  1.721,             0.00033088,             0.00033088,             0.00033088
                    273,                0.94481,                0.78786,                 1.4316,                0.85573,                0.74603,                0.82916,                0.56758,                  1.121,                 1.0106,                  1.731,             0.00032947,             0.00032947,             0.00032947
                    274,                0.99259,                 0.8062,                 1.4185,                0.80208,                0.79365,                0.84812,                 0.6039,                   1.09,                0.97902,                 1.6786,             0.00032805,             0.00032805,             0.00032805
                    275,                 1.0246,                0.80558,                 1.4272,                0.84974,                0.71429,                0.83836,                0.59368,                 1.1191,                0.98824,                 1.6586,             0.00032664,             0.00032664,             0.00032664
                    276,                 0.9688,                0.79703,                 1.3995,                 0.7919,                 0.8254,                0.83653,                0.57993,                 1.1842,                0.92961,                 1.7773,             0.00032523,             0.00032523,             0.00032523
                    277,                0.93755,                0.79716,                 1.4003,                0.85621,                0.77778,                0.85322,                 0.5906,                 1.1945,                0.92959,                  1.786,             0.00032381,             0.00032381,             0.00032381
                    278,                0.97656,                0.77413,                 1.4096,                0.90607,                 0.7656,                0.84778,                0.61122,                 1.1765,                0.95361,                 1.7455,              0.0003224,              0.0003224,              0.0003224
                    279,                0.93522,                0.74032,                 1.3787,                0.90845,                0.78764,                0.85928,                0.61998,                 1.1897,                 0.9483,                 1.7487,             0.00032099,             0.00032099,             0.00032099
                    280,                0.93307,                0.76053,                 1.3521,                0.86228,                 0.8254,                0.86683,                 0.6294,                 1.0943,                0.91756,                 1.6639,             0.00031957,             0.00031957,             0.00031957
                    281,                0.97013,                0.78805,                 1.3743,                0.89247,                0.77778,                0.84827,                0.60498,                 1.1786,                0.92025,                  1.771,             0.00031816,             0.00031816,             0.00031816
                    282,                0.88853,                0.70153,                 1.3369,                0.92823,                0.82123,                0.87901,                 0.6192,                 1.1673,                0.85746,                 1.7456,             0.00031674,             0.00031674,             0.00031674
                    283,                0.91224,                0.74162,                 1.3914,                0.90865,                0.78949,                0.85588,                0.61809,                  1.134,                0.90079,                 1.7025,             0.00031533,             0.00031533,             0.00031533
                    284,                0.98322,                0.80945,                 1.4314,                0.82229,                0.80796,                0.84787,                0.59653,                 1.1257,                0.95749,                 1.7161,             0.00031392,             0.00031392,             0.00031392
                    285,                 0.9371,                0.81555,                  1.406,                0.86576,                 0.8254,                0.85018,                0.60101,                 1.1398,                 0.9513,                 1.7095,              0.0003125,              0.0003125,              0.0003125
                    286,                0.94178,                 0.7296,                 1.3703,                0.91031,                0.80557,                0.85665,                 0.6119,                 1.1177,                0.89796,                 1.7021,             0.00031109,             0.00031109,             0.00031109
                    287,                0.85708,                0.75372,                 1.3555,                0.88076,                0.82077,                0.86418,                0.61861,                 1.1569,                0.89958,                 1.7442,             0.00030968,             0.00030968,             0.00030968
                    288,                0.96574,                0.77256,                 1.4028,                0.90485,                 0.7619,                0.84585,                0.60419,                 1.1636,                 1.0083,                 1.7329,             0.00030826,             0.00030826,             0.00030826
                    289,                0.95449,                0.79286,                 1.3886,                0.87513,                0.77871,                0.84991,                0.62083,                 1.1118,                0.96117,                 1.6672,             0.00030685,             0.00030685,             0.00030685
                    290,                0.96985,                0.80108,                 1.3829,                0.86652,                0.84127,                0.85316,                0.61754,                 1.1456,                0.92987,                  1.735,             0.00030543,             0.00030543,             0.00030543
                    291,                0.93346,                0.73239,                 1.3567,                0.88739,                 0.8254,                0.84967,                0.61612,                 1.1491,                0.86612,                 1.7513,             0.00030402,             0.00030402,             0.00030402
                    292,                0.98731,                0.77337,                 1.4028,                0.89234,                0.78943,                0.85102,                0.60709,                 1.1701,                0.89843,                   1.76,             0.00030261,             0.00030261,             0.00030261
                    293,                0.92973,                0.76184,                 1.3705,                0.91917,                 0.8254,                0.88144,                0.61461,                 1.1865,                0.90709,                 1.7696,             0.00030119,             0.00030119,             0.00030119
                    294,                0.92527,                0.74741,                  1.378,                0.89763,                0.83517,                0.87745,                0.59611,                 1.2277,                0.88231,                 1.7906,             0.00029978,             0.00029978,             0.00029978
                    295,                0.91468,                0.76305,                 1.3721,                 0.9042,                0.80952,                0.82444,                0.58551,                  1.187,                0.91771,                 1.7854,             0.00029837,             0.00029837,             0.00029837
                    296,                   0.98,                0.76549,                 1.3678,                0.89772,                0.79365,                0.82473,                 0.5904,                 1.1917,                 1.0217,                 1.7724,             0.00029695,             0.00029695,             0.00029695
                    297,                0.89217,                0.74669,                 1.3824,                0.85604,                0.75518,                0.81781,                0.58784,                 1.2113,                 1.1032,                 1.7749,             0.00029554,             0.00029554,             0.00029554
                    298,                 0.9336,                 0.7343,                 1.3404,                0.83062,                0.77843,                0.83727,                 0.6083,                 1.1662,                0.98274,                 1.7406,             0.00029413,             0.00029413,             0.00029413
                    299,                0.92265,                 0.7397,                 1.3561,                0.86709,                0.77778,                0.84507,                0.62582,                 1.1594,                0.96836,                 1.7007,             0.00029271,             0.00029271,             0.00029271
                    300,                0.90645,                0.76009,                 1.3696,                0.80862,                0.80488,                0.85811,                0.62322,                 1.1549,                0.94668,                 1.7165,              0.0002913,              0.0002913,              0.0002913
